uuid,Void/Retire,Fully specified name:en,Short name:en,Fully specified name:fr,Short name:fr,Description:en,Data class,Data type,Answers,Members,id,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|SAME-AS|ICPC-2,Mappings|NARROWER-THAN|LOINC,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
87b89ed3-4f88-487a-9ad8-d903148e8434,,Kit de dosage de proteine total,,Kit de dosage de proteine total,,Kit de dosage de proteine total,Misc,Text,,,9778.0,,,,,,,,,,,,,,,,,,,,,,,,
a4eebd12-5d00-4eff-b8ca-94eef5334d57,,Kit de dosage phosphatase alcaline,,Kit de dosage phosphatase alcaline,,Kit de dosage phosphatase alcaline,Misc,Text,,,9779.0,,,,,,,,,,,,,,,,,,,,,,,,
c5046ea4-6677-4533-9a07-f8465f70cce3,,Kit de réactifs pour détection de la syphilis ( RPR),,Kit de réactifs pour détection de la syphilis ( RPR),,,Misc,Text,,,7845.0,,,,,,,,,,,,,,,,,,,,,,,,
076d3671-c6f5-4319-8e37-5a2322ced6a3,,Kit dosage SGOT,,Kit dosage SGOT,,Kit dosage SGOT,Misc,Text,,,11094.0,,,,,,,,,,,,,,,,,,,,,,,,
be9850b9-270c-4c12-b54e-d6485526a50e,,Kit dosage SGPT,,Kit dosage SGPT,,Kit dosage SGPT,Misc,Text,,,11095.0,,,,,,,,,,,,,,,,,,,,,,,,
9d87158b-20b7-4715-af25-492c0c90bcb3,,Kit pour coloration de Gram,,Kit pour coloration de Gram,,,Misc,Text,,,7884.0,,,,,,,,,,,,,,,,,,,,,,,,
b9af33e6-2349-490f-82f7-e078dfc800e4,,Kit pour dosage biochimique de ALAT,,Kit pour dosage biochimique de ALAT,,,Misc,Text,,,7891.0,,,,,,,,,,,,,,,,,,,,,,,,
88ed213c-0474-4bbc-b9c9-320364023f93,,Kit pour dosage biochimique de ASAT,,Kit pour dosage biochimique de ASAT,,,Misc,Text,,,7890.0,,,,,,,,,,,,,,,,,,,,,,,,
46c3b8aa-9112-4080-bad9-4cecac000c3a,,Kit pour dosage biochimique de l`amylase,,Kit pour dosage biochimique de l`amylase,,,Misc,Text,,,7887.0,,,,,,,,,,,,,,,,,,,,,,,,
a9e3fb35-87f2-4a3d-8b15-573e53b3dfa9,,Kit pour dosage biochimique de la bilirubine,,Kit pour dosage biochimique de la bilirubine,,,Misc,Text,,,7889.0,,,,,,,,,,,,,,,,,,,,,,,,
d0225ff6-e2b6-48f0-b026-45d20f51de20,,Kit pour dosage biochimique de la créatinine,,Kit pour dosage biochimique de la créatinine,,,Misc,Text,,,7888.0,,,,,,,,,,,,,,,,,,,,,,,,
c905b1f4-240b-480b-8a2e-8d7192eaf254,,Kit pour dosage biochimique du glucose,,Kit pour dosage biochimique du glucose,,,Misc,Text,,,7886.0,,,,,,,,,,,,,,,,,,,,,,,,
52b0de62-c42f-420d-bf8e-3b475c2f852d,,Kit pour imprégner les moustiquaires,,Kit pour imprégner les moustiquaires,,,Misc,Text,,,8037.0,,,,,,,,,,,,,,,,,,,,,,,,
ab543c14-f4b9-4865-a5dd-e8a29c3aab27,,Kit sodium,,Kit sodium,,Kit sodium,Misc,Text,,,9787.0,,,,,,,,,,,,,,,,,,,,,,,,
4cac5735-1010-406c-ae6d-2ce820be6e34,,Kit widal(TyphiO+Typhi H),,Kit widal(TyphiO+Typhi H),,Kit widal(TyphiO+Typhi H),Misc,Text,,,9789.0,,,,,,,,,,,,,,,,,,,,,,,,
a2b38e92-4155-4327-baf6-9f09b3f0ae87,,Kitchen smoke,,,,Smoke produced by cooking ,Misc,Text,,,6719.0,,6719;Kitchen smoke,,,,,,,,,,,,,,,,,,,,,,
0243187e-d915-44f4-a5cf-ce7524320f05,,Kiyumba Police Station,,Kiyumba Police Station,,Kiyumba Police Station,Misc,Text,,,9709.0,,,,,,,,,,,,,,,,,,,,,,,,
b2f81d84-6c3e-4189-ba0e-f3897378bb93,,Kiziguro District Hospital,,HÔPITAL DU QUARTIER KIZIGURO,,Rwandan District Hospital of Gatsibo,Misc,Text,,,6282.0,,6282;Kiziguro District Hospital,,,,,,,,,,,,,,,,,,,,,,
c01f9103-710d-402a-9eb6-27895d989d36,,Kleptomania,,,,Kleptomania,Diagnosis,Text,,,8468.0,,,,,,,,,,,,,,,,,,,,,,,,
928b70d1-5f02-45a6-a853-b09ef8862247,,Kligler,,Kligler,,,Misc,Text,,,7590.0,,,,,,,,,,,,,,,,,,,,,,,,
54d99df6-e492-4ca0-9e11-a6467e3832b3,,Knee brace,,Knee brace,,Knee brace,Misc,Text,,,11505.0,,,,,,,,,,,,,,,,,,,,,,,,
00528cd5-b0be-4f17-b431-eb3c741a7798,,Knee exam,Knee exam,,,Knee x-ray findings,Finding,Text,,,158487.0,,,,,,,,,,,,,,,,,,,,,,,,
ce46cb2c-7a51-4c7e-86d1-5e2627375a4d,,Kocher,,Kocher,,Kocher,Misc,Text,,,11506.0,,,,,,,,,,,,,,,,,,,,,,,,
b6585138-fa53-7b11-9340-cb84ff5d1ffa,,Kyste/Linguale,,,,Kyste/Linguale,Misc,Numeric,,,158977.0,,,,,,,,,,,,,,,,,,,,,,,,
8a2e59ce-84c6-430a-ae68-78913fc95875,,Kératolytiques,,,,Kératolytiques,Consumable,Text,,UREA/UREE;Acide salicylique,8593.0,,,,,,,,,,,,,,,,,,,,,,,,
65dacc8e-b1d4-44fa-9172-919dade92598,,Kétamine,,Kétamine,,,Drug,Text,,,7278.0,,,,,,,,,,,,,,,,,,,,,,,,
f3070fcb-8025-4ea5-9fc2-41d1e8a00135,,L TRANSPOSITION OF THE GREAT ARTERIES,L TGA,,,a congenital heart defect,Finding,Text,,,3931.0,,3931;L TRANSPOSITION OF THE GREAT ARTERIES,,,,,,,,,,,,,,,,,,,,,,
771524de-aeb1-46ed-8a6a-c817818fcc59,,L-ASPARAGINASE,,L- ASPARAGINASE,,L- ASPARAGINASE,Drug,Text,,,8773.0,,,,,,,,,,,,,,,,,,,,,,,,
33895b3d-6c87-a72f-9234-ad73d3ca4a82,,L-BUTTRESS LOCKED PLATE,,,,L-BUTTRESS LOCKED PLATE,Misc,Numeric,,,158795.0,,,,,,,,,,,,,,,,,,,,,,,,
aceb9b4f-f23b-4d4e-9eea-431f7e33e48d,,LAB TEST SERIAL NUMBER,,,,Serial number for a lab test,Question,Text,,,3564.0,,3564;LAB TEST SERIAL NUMBER,,,,,,,,,,,,,,,,,,,,,,
2b9fd535-2222-4418-9249-ddb851362424,,LABOR AND DELIVERY PROGRAM,L&D(Mat),,,,Misc,Text,,,105604.0,,,,,,,,,,,,,,,,,,,,,,,,
042f8447-16a8-4412-a0bb-6983d85339e6,,LABOR DYSTOCIA,,,,Dystocia of labor is defined as difficult labor orabnormally slow progress of labor.,Diagnosis,Text,,,11669.0,,,,,,,,,,,,,,,,,,,,,,,,
bab456d7-26e7-42fa-933b-28e4b03d642e,,LABOR ON PREVIOUS CESARIAN SECTION,,travail sur des césariennes précédents,,LABOR ON PREVIOUS CESARIAN SECTION,Misc,Text,,,8626.0,,,,,,,,,,,,,,,,,,,,,,,,
3ccd3b06-26fe-102b-80cb-0017a47871b2,,LABOR PAIN,,,,Pain and discomfort associated with contractions of the uterus during labor.,Diagnosis,Text,,,145.0,,145;LABOR PAIN,,,,,,,,,,,,,,,,,,,,,,
75dc6a31-e5c5-4490-92a4-907cb8374f68,,LABORATORY,,,,LABORATORY,Misc,N/A,,,158740.0,,,,,,,,,,,,,,,,,,,,,,,,
b49c9e8d-0bfd-43ad-a5de-3c98cf863107,,LABORATORY EXAMINATION COMMENT,,ANNOTATION SUR L'EXAMEN LABORATOIRE,,A comment or write-in as part of the laboratory test.,Question,Text,,,6377.0,,6377;LABORATORY EXAMINATION COMMENT,,,,,,,,,,,,,,,,,,,,,,
fccbd8c9-868b-4dfb-adac-0a02a06a66fe,,LABORATORY EXAMINATIONS,,,,List of laboratory examinations,Question,Coded,HIV TEST;CHEST XRAY v2;OTHER NON-CODED;TUBERCULOSIS SPUTUM TEST;ERYTHROCYTE SEDIMENTATION RATE,,3388.0,,3388;LABORATORY EXAMINATIONS,,,,,,,,,,,,,,,,,,,,,,
3cd9b05c-26fe-102b-80cb-0017a47871b2,,LABORATORY EXAMINATIONS CONSTRUCT,,EXAMEN DE LABORATOIRE,,The results of a group of laboratory tests on the form,ConvSet,Text,,"CD4 COUNT;CD4%;TUBERCULIN SKIN TEST;CULTURE FOR TUBERCULOSIS, QUALITATIVE;TB DRUG SENSITIVITY TESTING RESULT;TUBERCULOSIS DRUG SENSITIVITY TESTING, NON-CODED;VDRL;HEMOGLOBIN;HEMATOCRIT;SERUM GLUTAMIC-OXALOACETIC TRANSAMINASE;SERUM GLUTAMIC-PYRUVIC TRANSAMINASE;TOTAL CHOLESTEROL;SERUM GLUCOSE;BLOOD UREA NITROGEN;LYMPHOCYTES;SERUM CREATININE;HIV VIRAL LOAD;HIV ENZYME IMMUNOASSAY, QUALITATIVE;HIV PCR;STI OTHER TESTS;LABORATORY TESTS OTHER;AFB SPUTUM SMEAR;RAPID PLASMA REAGENT;WHITE BLOOD CELLS;NEUTROPHILS;PLATELETS;ERYTHROCYTE SEDIMENTATION RATE;MALARIAL SMEAR;CHEST XRAY COMMENTS;SERUM GLUTAMIC OXALOACETIC/PYRUVIC TRANSAMINASE;DATE OF LABORATORY TEST;OTHER LAB TEST NAME;HEMOGLOBIN/HEMATOCRIT UNSPECIFIED;ULTRASOUND, GENERIC;STOOL GUAIAC (OCCULT BLOOD TEST) RESULT;ABSOLUTE LYMPHOCYTE COUNT",1337.0,,1337;LABORATORY EXAMINATIONS CONSTRUCT,,,,,,,,,,,,,,,,,,,,,,
30ae2550-4823-48bf-a163-d1d0856218bb,,LABORATORY EXAMINATIONS SINCE LAST VISIT CONSTRUCT,,,,Laboratory examinations and results occurring since last encounter with patient ,ConvSet,Text,,DATE OF LABORATORY TEST;OTHER LAB TEST RESULT;LABORATORY WORK SINCE LAST ENCOUNTER,3268.0,,3268;LABORATORY EXAMINATIONS SINCE LAST VISIT CONSTRUCT,,,,,,,,,,,,,,,,,,,,,,
3cd94aae-26fe-102b-80cb-0017a47871b2,,LABORATORY ORDERS,,,,Labs that are ordered at a particular patient visit.,Misc,Text,,,1283.0,,1283;LABORATORY ORDERS,,,,,,,,,,,,,,,,,,,,,,
70729c8c-4485-498a-b6e7-4d2f77d8a953,,LABORATORY PROBLEM,,,,A technical problem occurred at the lab,Misc,Text,,,6114.0,,6114,,,,,,,,,,,,,,,,,,,,,,
4e78fc3c-7901-4687-b969-a26fcb13218b,,LABORATORY SERVICES,Labs,,,,Misc,Text,,,6710.0,,6710;LABORATORY SERVICES,,,,,,,,,,,,,,,,,,,,,,
7531c4c3-1221-4709-8a8a-4341408578c0,,LABORATORY TEST VISIT,,VISITE DE TEST DE LABORATOIRE,,The patient visits the laboratory for a test,Misc,Text,,,6190.0,,6190;LABORATORY TEST VISIT,,,,,,,,,,,,,,,,,,,,,,
3cd9b714-26fe-102b-80cb-0017a47871b2,,LABORATORY TESTS OTHER,,,,Other laboratory tests that are relevant,Question,Text,,,1341.0,,1341;LABORATORY TESTS OTHER,,,,,,,,,,,,,,,,,,,,,,
26f4254c-aaad-4035-a4bf-ad878af5ca25,,LABORATORY WORK SINCE LAST ENCOUNTER,,,,Has patient had laboratory work since last encounter. Recorded at current encounter.,Question,Coded,NO;YES,,3269.0,,3269;LABORATORY WORK SINCE LAST ENCOUNTER,,,,,,,,,,,,,,,,,,,,,,
3cccfac4-26fe-102b-80cb-0017a47871b2,,LACERATION,,,,The process or act of tearing tissue.,Diagnosis,Text,,,110.0,,110;LACERATION,,,,,,,,,,S18,,,,,,,,,,,,
3ce8743e-26fe-102b-80cb-0017a47871b2,,LACK OF POTABLE WATER,,,,Is the patient unable to access potable water?,Question,Boolean,,,2866.0,,2866;LACK OF POTABLE WATER,,,,,,,,,,,,,,,,,,,,,,
8a169e45-4fa0-4085-893c-0deb83a647ff,,LACRYPOS EYE DROPS,,LACRYPOS EYE DROPS,,LACRYPOS EYE DROPS,Drug,Text,,,9495.0,,,,,,,,,,,,,,,,,,,,,,,,
fdc4cef5-b7a4-4405-94a6-4c0fc4331ac9,,LACRYVISC,,LACRYVISC,,LACRYVISC,Drug,Text,,,9498.0,,,,,,,,,,,,,,,,,,,,,,,,
ba9c972e-a81e-47fd-ab00-ecea056002d2,,LACTACID ACID 5-20%  in Collodion,,LACTACID ACID 5-20%  in Collodion,,LACTACID ACID 5-20%  in Collodion,Drug,Text,,,9501.0,,,,,,,,,,,,,,,,,,,,,,,,
3cd698fe-26fe-102b-80cb-0017a47871b2,,LACTATE DEHYDROGENASE,LDH,,,"General indicator of the existence and severity of acute or chronic tissue damage and, sometimes, as a monitor of progressive conditions.",Test,Numeric,,,1014.0,,1014;LACTATE DEHYDROGENASE,,,,,,,,,,,,,,,,,,,,,,
7941cb7c-ab91-4dac-b2e9-75780c2ffe2f,,LACTATE DEHYDROGENATE,LACTATE DEHYDROGENATE,,,LACTATE DEHYDROGENATE,Test,Text,,,105586.0,,,,,,,,,,,,,,,,,,,,,,,,
3cda6d62-26fe-102b-80cb-0017a47871b2,,LACTIC ACIDOSIS,,,,A condition characterized by the accumulation of lactic acid in bodily tissues (definition from Dictionary.com),Symptom/Finding,Text,,,1458.0,,1458;LACTIC ACIDOSIS,,,,,,,,,,,,,,,,,,,,,,
8b51c775-00df-4dc5-8a0f-b8a3bd99b803,,LACTULOSE OR. SOL,,LACTULOSE OR. SOL,,LACTULOSE OR. SOL,Drug,Text,,,9504.0,,,,,,,,,,,,,,,,,,,,,,,,
0b757563-50ac-40f3-9e14-49700aab7d09,,LAMICTAL,,LAMICTAL,,LAMICTAL,Drug,Text,,,9506.0,,,,,,,,,,,,,,,,,,,,,,,,
3cd24e3e-26fe-102b-80cb-0017a47871b2,,LAMIVUDINE,3TC,,,An antiviral drug (C8H11N3O3S) that is a synthetic nucleoside analog acting against HIV by inhibiting reverse transcriptase.,Drug,Text,,,628.0,,628;LAMIVUDINE,,,,,628.0,,,,,,,,,,,,,,,,,
d488e476-a591-4666-9d9c-e8f8bfd7ad89,,LAMPE A ALCHOOL(LAMP ALCHOOL),LAMPE A ALCHOOL,,,LAMPE A ALCHOOL(LAMP ALCHOOL),Misc,Text,,,105485.0,,,,,,,,,,,,,,,,,,,,,,,,
bfbc3df7-cb6d-4b1c-b753-6d7384d0ffbf,,LAND OWNERSHIP,PSIB6_67a,,,Do you own land?,Question,Coded,NO;DID NOT ANSWER;UNKNOWN;YES,,2949.0,,2949;LAND OWNERSHIP,,,,,,,,,,,,,,,,,,,,,,
73346e43-8e01-4313-b9b9-4ba03f493fe6,,LANGUAGE DEVELOPMENT EVALUATION,,,,Findings of an evaluation of a pediatric patient's linguistic skills development,Finding,Coded,NORMAL;ABNORMAL rbc,,3549.0,,3549;LANGUAGE DEVELOPMENT EVALUATION,,,,,,,,,,,,,,,,,,,,,,
3cd3f3ec-26fe-102b-80cb-0017a47871b2,,LANSOPRAZOLE,,,,"Belongs to a group of drugs called proton pump inhibitors (PPI), inhibits gastric acid secretion.",Drug,Text,,,752.0,,752;LANSOPRAZOLE,,,,,,,,,,,,,,,,,,,,,,
a6a3f845-6728-457a-9ec4-7fa46b11cdf6,,LARGACTIL v2,,LARGACTIL,,LARGACTIL,Drug,Text,,,8097.0,,,,,,,,,,,,,,,,,,,,,,,,
1b8d3cfc-1a36-4a8e-8dbd-47da53a54bee,,LARGE,,,,General description of size.,Misc,Text,,,3399.0,,3399;LARGE,,,,,,,,,,,,,,,,,,,,,,
c354eea0-e3b5-4348-bfa6-454f4b8908d2,,LARGE LYMPH NODES SCORE,,,,"Score for Large lymph nodes non-tender, firm, soft, with fistula (cervical, axillary, inguinal) for pediatric TB screening",Question,Numeric,,,3638.0,,3638;LARGE LYMPH NODES SCORE,,,,,,,,,,,,,,,,,,,,,,
6cd7154e-9dcc-4ff0-a310-92b570016841,,LAROXYL,,LAROXYL,,LAROXYL,Drug,Text,,,9517.0,,,,,,,,,,,,,,,,,,,,,,,,
3cd47fce-26fe-102b-80cb-0017a47871b2,,LARYNGITIS,,,,Inflammation of the larynx.,Finding,Text,,,830.0,,830;LARYNGITIS,,,,,,,,,,,,,,,,,,,,,,
3cd9f9f4-26fe-102b-80cb-0017a47871b2,,LASCAHOBAS,,LASCAHOBAS,,Clinic site in Haiti,Misc,Text,,,1386.0,,1386;LASCAHOBAS,,,,,,,,,,,,,,,,,,,,,,
0fcdb9fa-7605-4d39-924b-7292fa60c147,,LASIX v2,,LASIX,,LASIX,Drug,Text,,,8085.0,,,,,,,,,,,,,,,,,,,,,,,,
3cdcfcee-26fe-102b-80cb-0017a47871b2,,LAST DATE PATIENT RECEIVED NUTRITIONAL ASSISTANCE,,,,"Question on followup form: ""When did the patient receive nutritional assistance for the last time?""",Question,Date,,,1725.0,,1725;LAST DATE PATIENT RECEIVED NUTRITIONAL ASSISTANCE,,,,,,,,,,,,,,,,,,,,,,
3ce29faa-26fe-102b-80cb-0017a47871b2,,"LAST NAME OF COMMUNITY HEALTH WORKER, REPORTED",CHW_LAST_NAME,,,Unofficial reporting of last name of the community health worker for a patient,Question,Text,,,2298.0,,"2298;LAST NAME OF COMMUNITY HEALTH WORKER, REPORTED",,,,,,,,,,,,,,,,,,,,,,
fca56314-5e87-41fa-902d-0c09e795d74a,,LAST NAME OF FATHER,,,,,Misc,Text,,,4013.0,,4013;LAST NAME OF FATHER,,,,,,,,,,,,,,,,,,,,,,
f6ec8322-0fa7-4b6b-865f-ccaf2e3bfbb2,,LAST NAME OF MOTHER,,,,,Misc,Text,,,4015.0,,4015;LAST NAME OF MOTHER,,,,,,,,,,,,,,,,,,,,,,
f47620e7-a45f-4b29-a3b3-7bcd6958e7a4,,LAST PHARMACY  PICK UP,,,,Confidential HIV CRF follow-up form question incase the patient is not stable when was the last drug pickup,Question,Date,,,105607.0,,,,,,,,,,,,,,,,,,,,,,,,
025a3925-f738-4a7e-8e77-359b0565ed2c,,LAST TIME SELLING EXCESS GOODS,PSIB6_63d,,,How many days ago did you sell excess at market?  Question in 6 mo psychosocial form ORACTA,Question,Numeric,,,2948.0,,2948;LAST TIME SELLING EXCESS GOODS,,,,,,,,,,,,,,,,,,,,,,
3ce6b98c-26fe-102b-80cb-0017a47871b2,,LASTNAME OF CONTACT,CONTACT_LAST,,,The last name of the patient contact,Question,Text,,,2724.0,,2724;LASTNAME OF CONTACT,,,,,,,,,,,,,,,,,,,,,,
3cd1bdb6-26fe-102b-80cb-0017a47871b2,,LATERAL,,,,Of or relating to the side.  Anatomic location.,Anatomy,Text,,,542.0,,542;LATERAL,,,,,,,,,,,,,,,,,,,,,,
7c3c1c3a-2f1c-48a6-9a82-77fb043ba6c3,,LATERAL  Chest,LATERAL  Chest,,,LATERAL  Chest,Question,Boolean,,,111254.0,,,,,,,,,,,,,,,,,,,,,,,,
6662ec82-e830-4d87-bd15-a309e89dc000,,LATERAL MYOCARDIAL INFARCTION,LATERAL MI,,,,Diagnosis,Text,,,3821.0,,3821;LATERAL MYOCARDIAL INFARCTION,,,,,,,,,,,,,,,,,,,,,,
1242d64c-b6a5-4f83-a01f-465afa7148b6,,LBW/ELBW,LBW/ELBW,,,LBW/ELBW,Finding,Text,,,110651.0,,,,,,,,,,,,,,,,,,,,,,,,
70eadc67-3aab-4c4c-8cc3-962141f9a086,,LC-CDP,,LC-CDP,,LC-CDP,Misc,Text,,,11514.0,,,,,,,,,,,,,,,,,,,,,,,,
c9c812d6-317c-44ab-8d44-c87c55dc8051,,LCR,,,,LCR,Misc,Text,,,13399.0,,,,,,,,,,,,,,,,,,,,,,,,
00eb908c-d393-4beb-a63d-3a9774e4b5c4,,LEAFLET CALCIFICATION,,,,"degree of finding seen in mitral stenosis, on scale of 1-4.",Finding,Coded,3;1;2;4,,3892.0,,3892;LEAFLET CALCIFICATION,,,,,,,,,,,,,,,,,,,,,,
a7caf0fc-e74f-4a31-b436-6983d72e9596,,LEAFLET MOBILITY,,,,"degree of finding seen in mitral stenosis, on scale of 1-4.",Finding,Coded,3;1;2;4,,3891.0,,3891;LEAFLET MOBILITY,,,,,,,,,,,,,,,,,,,,,,
ddf2ab7a-aed4-42f3-8fcc-a275203d2685,,LEAFLET THICKENING,,,,"degree of finding seen in mitral stenosis, on scale of 1-4.",Finding,Coded,3;1;2;4,,3890.0,,3890;LEAFLET THICKENING,,,,,,,,,,,,,,,,,,,,,,
2dede44a-9474-46ff-a851-0b2ae167d7a9,,LEARNING,,,,,Finding,Coded,NORMAL;ABNORMAL rbc,,157997.0,,,,,,,,,,,,,,,,,,,,,,,,
3cee02dc-26fe-102b-80cb-0017a47871b2,,LEARNING PROBLEMS,,,,Learning or educational problems.,Symptom/Finding,Text,,,5550.0,,5550;LEARNING PROBLEMS,,,,,,,,,,,,,,,,,,,,,,
3ce99198-26fe-102b-80cb-0017a47871b2,,LEFT,,,,Location or laterality.,Misc,Text,,,5139.0,,5139;LEFT,,,,,,,,,,,,,,,,,,,,,,
ed93add0-157d-40ea-94be-0f754fb693d4,,LEFT ATRIAL A4C LENGTH,LA A4C length,,,echocardiographic measurement,Finding,Numeric,,,3939.0,,3939;LEFT ATRIAL A4C LENGTH,,,,,,,,,,,,,,,,,,,,,,
d37def8c-86b6-4976-ae76-e40fb7f3b8d5,,LEFT ATRIAL PLA DIMENSION,,,,echocardiographic measurement,Finding,Numeric,,,3947.0,,3947;LEFT ATRIAL PLA DIMENSION,,,,,,,,,,,,,,,,,,,,,,
33793bc6-200c-4eac-8598-18170e99adfc,,LEFT ATRIUM ECHOCARDIOGRAPHIC FINDINGS,,,,,ConvSet,Text,,CAVITY SIZE;ATRIAL SEPTAL DEFECT;ATRIAL FINDINGS,3966.0,,3966;LEFT ATRIUM ECHOCARDIOGRAPHIC FINDINGS,,,,,,,,,,,,,,,,,,,,,,
35d49438-a414-44e8-aeec-a03494f77e89,,LEFT BUNDLE BRANCH BLOCK,LBBB,,,occurs when transmission of the cardiac electrical impulse is delayed or fails to be conducted along the rapidly conducting fibers of the main left bundle branch or in both left anterior and posterior fascicles,Diagnosis,Text,,,3807.0,,3807;LEFT BUNDLE BRANCH BLOCK,,,,,,,,,,,,,,,,,,,,,,
820a52ac-7bea-4e86-9fe6-34881f22265b,,LEFT CAROTID INTIMAL THICKNESS,,,,echocardiographic measurement,Finding,Numeric,,,3934.0,,3934;LEFT CAROTID INTIMAL THICKNESS,,,,,,,,,,,,,,,,,,,,,,
aa4a4b74-829a-4bdc-90e5-60fe18ef5f6a,,LEFT INFERIOR,,,,General location of observed heart murmur.,Misc,Text,,,3485.0,,3485;LEFT INFERIOR,,,,,,,,,,,,,,,,,,,,,,
3cd8fd7e-26fe-102b-80cb-0017a47871b2,,LEFT LOWER EXTREMITY,,,,Anatomic location.,Anatomy,Text,,,1234.0,,1234;LEFT LOWER EXTREMITY,,,,,,,,,,,,,,,,,,,,,,
3ce989d2-26fe-102b-80cb-0017a47871b2,,LEFT LOWER LOBE,,,,Anatomic location of the lung,Anatomy,Text,,,5134.0,,5134;LEFT LOWER LOBE,,,,,,,,,,,,,,,,,,,,,,
3ce95a8e-26fe-102b-80cb-0017a47871b2,,LEFT LOWER QUADRANT,LLQ,,,anatomic location in the left lower quadrant of the abdomen,Anatomy,Text,,,5104.0,,5104;LEFT LOWER QUADRANT,,,,,,,,,,,,,,,,,,,,,,
e8ed60ad-46e8-4194-a611-b700c0ba0d77,,LEFT SUPERIOR,,,,General location of observed heart murmur.,Finding,Text,,,3484.0,,3484;LEFT SUPERIOR,,,,,,,,,,,,,,,,,,,,,,
3cd8fa40-26fe-102b-80cb-0017a47871b2,,LEFT UPPER EXTREMITY,,,,Anatomic location.,Anatomy,Text,,,1232.0,,1232;LEFT UPPER EXTREMITY,,,,,,,,,,,,,,,,,,,,,,
3ce9869e-26fe-102b-80cb-0017a47871b2,,LEFT UPPER LOBE,,,,Anatomic location of the lung,Anatomy,Text,,,5132.0,,5132;LEFT UPPER LOBE,,,,,,,,,,,,,,,,,,,,,,
06b9caa3-907c-493e-bd33-be63c089376c,,LEFT UPPER QUADRANT,LUQ,,,Anatomic location in the left upper quadrant of the abdomen.,Anatomy,Text,,,3252.0,,3252;LEFT UPPER QUADRANT,,,,,,,,,,,,,,,,,,,,,,
5f21d9b8-38de-4365-8e7d-1d83b06ae802,,LEFT VENTRICLE ECHOCARDIOGRAPHIC FINDINGS,,,,,ConvSet,Text,,CAVITY SIZE;SYSTOLIC FUNCTION;WALL THICKNESS;VENTRICULAR FINDINGS,3959.0,,3959;LEFT VENTRICLE ECHOCARDIOGRAPHIC FINDINGS,,,,,,,,,,,,,,,,,,,,,,
7cc2d912-e9fd-48ab-8076-70ee6da14028,,LEFT VENTRICULAR DIASTOLIC DIMENSION,,,,echocardiographic measurement,Finding,Numeric,,,3937.0,,3937;LEFT VENTRICULAR DIASTOLIC DIMENSION,,,,,,,,,,,,,,,,,,,,,,
7bbb82c0-43b2-447d-af30-cb2a51ee7ca0,,LEFT VENTRICULAR HYPERTROPHY ,,,,The thickening of the myocardium of the left ventricle of the heart.,Finding,Text,,,3470.0,,3470;LEFT VENTRICULAR HYPERTROPHY,,,,,,,,,,,,,,,,,,,,,,
3ce9c6ea-26fe-102b-80cb-0017a47871b2,,LEFT VENTRICULAR LIFT,,,,Chest wall lift noticed on exam by palpation (left ventricle),Finding,Text,,,5156.0,,5156;LEFT VENTRICULAR LIFT,,,,,,,,,,,,,,,,,,,,,,
5fb7b615-387c-458c-932e-61762a6cc9c4,,LEFT VENTRICULAR OUTFLOW TRACT DIAMETER,LVOT diameter,,,"measurement of aortic valve by echocardiography, measured in cases of aortic stenosis.",Finding,Numeric,,,3905.0,,3905;LEFT VENTRICULAR OUTFLOW TRACT DIAMETER,,,,,,,,,,,,,,,,,,,,,,
6c6ad21a-3c74-49f8-9da4-6d4528dad165,,LEFT VENTRICULAR SYSTOLIC DIMENSION,,,,echocardiographic measurement,Finding,Numeric,,,3942.0,,3942;LEFT VENTRICULAR SYSTOLIC DIMENSION,,,,,,,,,,,,,,,,,,,,,,
f22ab69e-b147-49e4-9f05-c44c8c09f535,,LEFT WIDTH,,,,Width of the intima to media thickness on the cardiac ultrasound.,Question,Numeric,,,3475.0,,3475;LEFT WIDTH,,,,,,,,,,,,,,,,,,,,,,
6a6b7aba-b779-4e37-9856-3e087a12a00a,,LEG CRAMPS,,,,,Misc,Text,,,6474.0,,6474;LEG CRAMPS,,,,,,,,,,,,,,,,,,,,,,
c613ddd9-bf77-4d45-a26c-3942947f961d,,LEG DEFORMITY,Leg deformity,,,LEG DEFORMITY,Symptom/Finding,Text,,,105449.0,,,,,,,,,,,,,,,,,,,,,,,,
86dab23a-789f-40e9-a01c-fd6e76bbfb10,,LEG LL,,,,LEG,Question,Boolean,,,158517.0,,,,,,,,,,,,,,,,,,,,,,,,
40e83d32-44f0-44f0-8164-658e435b3d5d,,LEGALON,,LEGALON,,LEGALON,Drug,Text,,,9519.0,,,,,,,,,,,,,,,,,,,,,,,,
