uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH,Mappings|NARROWER-THAN|PIH,Mappings|SAME-AS|CBS,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|NARROWER-THAN|Rwanda HMIS Report 2012 01 20,Mappings|NARROWER-THAN|RWCS,Mappings|SAME-AS|RxNORM,Mappings|NARROWER-THAN|RxNORM,Mappings|SAME-AS|SNOMED CT,Mappings|NARROWER-THAN|SNOMED CT,Mappings|NARROWER-THAN|RSMS,Mappings|SAME-AS|ICPC-2,Mappings|SAME-AS|ICD-10,Mappings|NARROWER-THAN|ICD-10,Mappings|BROADER-THAN|ICD-10,Absolute high,Critical high,Normal high,Absolute low,Normal low,Units,Allow decimals,Complex data handler
f3a3ae19-f35e-4fca-9698-2036dc43e9e8,,LUMIGAN,,LUMIGAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
076d5292-24a5-4ea4-a33f-bc20f0e59939,,ROVAMYCINE,,ROVAMYCINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7369b49a-8e58-40f8-9024-30e6e474245f,,PERFALGAN ,,PERFALGAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d3753ef8-bc35-485a-a4be-357018d77f51,,LUMINALETTE,,LUMINALETTE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
23c8d756-b0a5-4775-a2b7-d7b36a3cef97,,HEC,,HEC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
64394a5c-86fe-453a-93c1-c16d4515ea6c,,DIPYRIDAMOLE ,,DIPYRIDAMOLE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
43f09caf-7798-442e-9152-27a63415487f,,LUTENYL,,LUTENYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e8d6e72a-6dca-4dea-99e2-74012d284857,,RULID,,RULID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
aa2dd485-3939-4295-b0ed-95be51670e69,,HELMINTOX,,HELMINTOX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0b394e7b-6c64-477e-a600-c353bfe4e344,,ETHYL CHLORIDE,,ETHYL CHLORIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
42002eb1-4771-4a75-bf40-058fd0ab074e,,PERSANTINE   ,,PERSANTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
763ceead-43ed-4f2e-9b39-c1eb788df28c,,HEMERAN,,un héparinoïde ayant des propriétés à la fois anticoagulantes et anti-inflammatoires,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fac953df-83ba-4667-b131-62609986258e,,PERUBORE ,,PERUBORE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a766ae27-1d66-48c4-b9f6-ad81ce55e8ee,,RYTHMODAN,,RYTHMODAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a924f801-d1dd-49ff-a316-3a022d92d2d5,,CICLOSPORINE,,CICLOSPORINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a34ab7d5-4c3f-4a1b-bf27-980784def574,,TETRALYSAL,,TETRALYSAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
55a9f0a4-0c73-4c05-a69b-8f0d0891026e,,DITHRANOL,,DITHRANOL ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5e964954-c28c-458b-9063-3b4c5a7b24c3,,LYSOPAINE,,LYSOPAINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d33b2f10-7ef9-4068-9bfe-900814a777f0,,MAALOX,,MAALOX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c3fb8864-c84c-40cf-86b8-beda575b1a78,,THALIDOMIDE,,THALIDOMIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b8adb0f9-d459-43e8-ad35-da74410fd497,,MADECASSOL,,MADECASSOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
43e693de-fab8-4a33-a961-43caa840464d,,SRO,,SRO,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c93cc1fd-00d7-4d54-a13e-b5c0f0ee27b4,,HEPT-A-MYL,,HEPT-A-MYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1ba6529c-b663-42e9-b58e-99843f713a8c,,CILOXAN (CIPROFLOXACINE),,CILOXAN (CIPROFLOXACINE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
58b34c43-0aed-468f-8998-8043e864a16b,,HEXOMEDINE,,HEXOMEDINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
64c48d5f-4c0f-417e-9eda-3da8a9a145c5,,HEXTRIL ,,Local treatment of the affections of the oral cavity and postoperative care in dentistry treatment,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
37548f03-9a82-4db4-a334-223983660feb,,PETHIDINE ,,PETHIDINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a23ea92d-b617-49b5-8dee-5ccb5f65230a,,THEOLAIR,,THEOLAIR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f74d9edf-be4f-481d-b708-ad35bf000cb7,,MAGNE,,MAGNE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9e4839a5-660c-4162-be0b-83321fb64e45,,SALUREX,,SALUREX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4a157e-ddd8-45a7-b000-8720ae3e3611,,HICONCIL,,HICONCIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0e62fe-9b1a-40ed-9e94-5bc924be6315,,PEVARYL    ,,PEVARYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e715c1-0317-4793-8382-d51e23da7167,,MAGNESIUM,,MAGNESIUM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
55c3e9cf-1414-4b7a-8aca-b7b5e2dccd61,,PHENERGAN    ,,PHENERGAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ab3f3da0-6c06-41cf-bd27-51d518910a6f,,DITROPAN,,DITROPAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ae75bb20-e8c4-4eea-b265-5ef0033bdb62,,CISPLASTINE,,CISPLASTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
3668c873-966f-4368-ab08-3d523b36c826,,PARAFFINE OIL ,,PARAFFINE OIL ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7990eae9-a530-4dd1-bae9-e3a1cf3dccf9,,SANMIGRAN,,SANMIGRAN (PIZOTIFENE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
45565c10-62fe-4321-b484-87166d66892e,,"ALBUMIN, HUMAN ",,"ALBUMIN, HUMAN ",Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
31c9508f-1761-4079-993b-ec58c1393388,,CITEROLEINE,,CITEROLEINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6de36711-ea9e-411b-9a43-83f91bc540d8,,DOBUTAMINE (DOBUTREX) ,,DOBUTAMINE (DOBUTREX) ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b3195f68-c15a-4c9a-baa4-085ea1117a80,,SANDOSTATINE,,SANDOSTATINE (OCTREOTIDE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9af5ce17-1c89-40ae-92ad-4366eaad4c48,,MARCAINE,,MARCAINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b0edfba5-24c4-4d4d-b58c-b350a6d7407d,,HYDARALAZINE,,HYDARALAZINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c37f8f30-e835-4fd0-90e9-e5e75febb2a4,,HYDERGINE,,HYDERGINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8b0a793b-c08e-441f-b0a0-b9bd6b28883f,,CLAFORAN,,CLAFORAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
aeebb649-3105-43b3-89bf-7af276f166e7,,SCHERIPROCT,,SCHERIPROCT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
41daeb5f-7d47-4322-b818-deab439e5e99,,DOGMATIL,,DOGMATIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1af1396d-4a1e-48b2-a752-fd0a126d2750,,PHOSPHALUGEL ,,PHOSPHALUGEL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8df97334-d1de-48b5-b973-fa567923917a,,MAXIDEX,,MAXIDEX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c81f35de-d5f5-44b2-9bf4-00783db9312a,,MAXIDROL,,MAXIDROL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1a28e13d-1346-4d48-a879-f428498135fc,,DOLIPRANE,,DOLIPRANE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6afb0649-7a90-40f4-9908-784f4acfc8a8,,CLAMOXYL,,CLAMOXYL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
137e3fbf-f3aa-4237-98d8-0fb3dc292f5d,,MAXILASE,,MAXILASE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
89603942-6cbf-41de-86e3-5d4855e21be3,,PIPRAM FORT ,,PIPRAM FORT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a3655767-099b-47cf-bbc7-2d6efdb33489,,DOLODERM,,DOLODERM ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
eb102c01-0bc1-4727-a06e-f970607d2e45,,MEBEVERINE,,MEBEVERINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5a80c6ad-a5a5-4369-9de6-90990d56af4c,,PIPORTIL    ,,PIPORTIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
89d99dae-3633-4517-bc50-506316bda656,,DOLOSAL  ,,DOLOSAL   ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
18c173d1-ee2e-46f8-bfb8-f1c136b6bfde,,CLARYTINE,,CLARYTINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c18fa046-09b2-40f3-981e-84777eaae390,,MEFTAL,,MEFTAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a6f89b14-235f-45ed-8228-fbab4fc657cf,,PIRACETAM ,,PIRACETAM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
40325219-720d-465c-a12b-1d653338f148,,THERMOCREAM,,THERMOCREAM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e8f2c385-2dae-473d-b4a2-aa28a2a3b32f,,SECNIDAZOLE,,SECNIDAZOLE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a990f7d3-9d8a-41a7-8762-bf45cad41947,,HYDROSOL POLYVITAMIN,,HYDROSOL POLYVITAMIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2fbdae05-b47b-4e35-a47b-c7c9e0baa327,,MELOXICAM,,MELOXICAM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
999db903-97c7-4f6e-997d-9867ee1e98e9,,PIROXICAM ,,PIROXICAM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1786125a-cae1-4965-aaaf-f7c026cb46ed,,SECTRAL,,SECTRAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
28b6101e-5aeb-4ede-8f45-d8ad52600903,,HYDROXYETHYL STARCH 6% ,,HYDROXYETHYL STARCH 6% ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0232be75-7f1e-4cbe-851e-002af0bac5ee,,CLINISTIX (BANDELET.TESTS GLUC./ URINE),,CLINISTIX (BANDELET.TESTS GLUC./ URINE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe621d6-6c7f-44af-bb43-10b717b51f88,,SELEXID,,SELEXID (PVMECILLINAM),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
30896a22-1b60-40e1-8639-836207a3c4df,,DOSTINEX(CABERGOLINE),,DOSTINEX(CABERGOLINE),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7b52f378-0f2d-40ce-b88c-584abdeccbfe,,MERCRYL LAURYLE,,MERCRYL LAURYLE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bfe40458-a3b5-4d3a-b6b3-ef7e099c2948,,CLINITEST,,CLINITEST,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d41972c0-5b4d-434b-98df-45a08c949441,,6 MERCAPTOPURINE,,6 MERCAPTOPURINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8ccd2e-3a62-4469-a327-ad98943de94b,,(HYDROX. D'AL.) AL. +  MG. TRISIL. HYDROXYDE,,(HYDROX. D'AL.) AL. +  MG. TRISIL. HYDROXYDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
1203c0af-2732-4d83-a614-7a861b39369d,,PIVALONE  ,,PIVALONE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8ebf4160-dd42-4dbb-ba76-9db36bb6cc64,,THIOPENTHAL,,THIOPENTHAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
945b4f7b-15bb-4b0c-a620-b986bfa31c06,,CLOBETASOL PROPIONATE,,CLOBETASOL PROPIONATE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0fd8b3c6-9484-4d3d-a16c-a2048f7c4af1,,METHERGIN,,METHERGIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc42b87-e6da-4d4e-b7ba-688a8e960533,,SELSUN SHAMPOO,Shampoo,SELSUN SHAMPOO,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7276b8b7-1958-4e00-99f7-ceb7f4ec6b03,,HYGROTON,,HYGROTON,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8cc1cd6a-9b33-409d-91e3-230fc9af9308,,TIAPRIDAL,,TIAPRIDAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f82f5ed9-b4b3-4756-a3e9-e7418b23e32a,,DOXY ,,DOXY ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
90dc8c41-63a3-46f6-8265-a89d4d8009b1,,CLOBETASOL+MICONAZOLE+GENTAMYCIN (SONADERM),,CLOBETASOL+MICONAZOLE+GENTAMYCIN (SONADERM),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c9a4cf25-8a12-4256-b616-f85ca87c131c,,SENOPHILE CREAM,,SENOPHILE CREAM  (Zinc Oxyde  + cholesterol),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a48c6295-9454-4b0e-9392-7f7b74fb9239,,HYOSCINE BUTHYL BROMIDE,,HYOSCINE BUTHYL BROMIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c61fc9b6-6443-409d-b41c-a9db3a38509c,,DULCOLAX,,DULCOLAX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ebb01872-6477-40a7-9833-8e534f7b11c7,,PLASMAGEL ,,PLASMAGEL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
988134e6-b502-4067-bd07-4f009008d70c,,TILCOTIL,,TILCOTIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e0298876-bd84-412d-8f1b-aefacf88e291,,IBIDROXIL,,IBIDROXIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
d9fb583b-0a83-497b-a5bc-3b6bcab4fcf8,,SENSODYNE,,SENSODYNE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e32aeff5-6065-4384-bfac-d92a7d37558d,,PLASMION ,,PLASMION ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
56e5f06c-9635-4cb3-9af1-bc5e897ca231,,DUOVENT,,DUOVENT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a1ff405b-6892-4a3f-bd01-fbbcef0b569a,,CLOFEN FORTE (PARACETAMOL + DICLOFENAC),,CLOFEN FORTE (PARACETAMOL + DICLOFENAC),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ec951152-69a6-459d-8911-1b372ee4afc2,,SERC,,SERC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
eb8f9e89-d5dd-474b-833d-bf226680a727,,DUPHALAC,,DUPHALAC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
03a74d9d-8f6e-4b87-8c60-63fe0b4030c8,,Plavix ,,Plavix,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
02ff912d-7c55-4167-8d61-c37ff157e2f8,,CLOMID,,CLOMID,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8af2a45a-45bc-4799-831a-b1461fcf1855,,DUPHASTON,,DUPHASTON ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
71456bdd-deae-4bd9-a0b8-0869b4f794bc,,DURATEARS,,DURATEARS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6267bdfc-eb72-482e-98fb-d3ca55df4808,,TIMOPTOL,,TIMOPTOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
768ab5a6-6cdd-4112-99e7-f94523f8897d,,ICHTHAMMOL,,ICHTHAMMOL ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c44b927a-a259-4db2-89e2-20355c4935c6,,CLOPIDOGREL,,CLOPIDOGREL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0a24c37d-e613-4ec4-9a0e-f747278398cf,,DUSPATALIN,,DUSPATALIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
abfb2c3e-0511-4419-962e-68e431d8cbcf,,CLOPIXOL ACUTARD,,CLOPIXOL ACUTARD,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
39a63a10-b101-4a78-a6f4-82f136aaf894,,PERVINCAMINE,,PERVINCAMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f856792a-c169-459b-8cd3-21b3b7764b67,,DYNAMOGEN ,,DYNAMOGEN ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a90d9682-01e2-4f5f-a89e-9cc45d71662b,,SERETIDE,,SERETIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4d453711-788e-4c97-a07b-a9395db6ad3c,,EAU D' ALIBOUR ,,EAU D' ALIBOUR ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
cfcfbe09-50d7-4a06-a227-e5b26ad4d7b3,,IDARUBICINE,,IDARUBICINE,Drug,Numeric,,,,,,,,,,,,,,,,,,,,,,,,,,
cef07143-7dd7-4512-a76e-11c97e86184e,,METHYLCELLULOSE,,METHYLCELLULOSE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c980fb03-edb9-46aa-85c6-4dafc84f9bc7,,EAU BORIQUE ,,EAU BORIQUE ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4e7a5d43-b2c2-4846-a6eb-a61adc104ded,,TITANOREINE,,TITANOREINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
83f78c43-121c-47a4-92b2-38095e02d813,,METHYLERGOMETRINE,,METHYLERGOMETRINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ce57ac76-7551-4d82-97d7-fb43991b88cd,,IPRATROPIUM (ATROVENT),,IPRATROPIUM (ATROVENT),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f69fe997-9efa-4657-b53f-9f9c3a6500e4,,CLOXYPEN,,CLOXYPEN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f462eb0a-7f54-4c27-91d7-4b0bc14950ea,,PRAXILENE,,PRAXILENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
65c98cf8-de57-4c4d-9204-b512670251da,,TOBREX,,TOBREX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
955fc12b-9705-4101-b565-d2ee7986bbd4,,METOPROLOL,,METOPROLOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0bebb730-691c-42a6-aaa7-8f0dbf624eec,,POCLITACEL,,POCLITACEL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6b1587eb-eb49-4f46-93f0-aa34f92f326c,,IRON  INFUSION,,IRON  INFUSION,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
a048196c-00fd-4db0-9456-b2db46f246f5,,TOBRADEX,,TOBRADEX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e321c349-e53f-42d5-86ef-1ceb5ec5e717,,MG TRISILICATE+AL HYDROXYDE,,MG TRISILICATE+AL HYDROXYDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
2bf1078e-dc35-40f7-8e6b-e685eab9ab1f,,IRON  INFUSION V2,,,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
7afeda08-99d6-4844-a21d-81ce9b18fe32,,WATER FOR INJECTION,,WATER FOR INJECTION,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e3e1e9c3-24fe-4140-b010-9d7bc9b41771,,COAL TAR,,COAL TAR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ea190dca-7a79-4790-b10a-74df6eee2ade,,IMATINIB (GLIVEC) ,,IMATINIB (GLIVEC) ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
403ea485-26ef-4a0d-8ead-94bad71add28,,MICORIL,,MICORIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4d046c42-f73c-45ac-88d6-20b532f04c8d,,POLARAMINE   ,,POLARAMINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6a82c576-e145-4364-9d8a-6e0141088c84,,MICOZAL,,MICOZAL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
0f171090-402a-428a-8ca1-d038985ac937,,EBASTINE ,,EBASTINE ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5ebc0c45-c5cf-4aa5-b2a5-15c8b9dad6a7,,SEREVENT,,SEREVENT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
293ea79a-c06f-4593-a734-89e41ef2d673,,TOPLEXIL SYRUP,,TOPLEXIL SYRUP,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
299949fa-678c-4f42-97be-4a635c0d62d4,,CO-DIOVAN,,CO-DIOVAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
72f78788-8219-46c4-b040-eb3dbba1ada4,,POLYDEXA ,,POLYDEXA,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bb953917-0fd1-4718-87db-549b2d41d00c,,MICROLAX FROSTBITTEN,,MICROLAX FROSTBITTEN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e0817077-cb5a-48a4-b055-828b78f203a6,,EFFERALGAN,,EFFERALGAN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
e4e4b97e-5b20-4475-b76e-e5497d2fb6d7,,POLYGINAX   ,,POLYGINAX,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c4e2418f-0e46-40a1-bd4d-81354fa52f9b,,TORASEMIDE,,TORASEMIDE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8311f20e-8da3-4f9a-9d7c-b4db03335460,,CODOLIPRANE,,CODOLIPRANE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
499e9225-62f8-47e2-aec1-eb504c1a6f42,,MIDAZOLAM,,MIDAZOLAM,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
cf67bc87-ae55-45bd-ae47-292f52df5203,,POLYSILANE ,,POLYSILANE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bba1e466-95a3-412f-9623-7f97477578a5,,TOT'HEMA ORAL AMP.,,TOT'HEMA ORAL AMP.,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
eb9552e0-9ccc-4c35-b2c0-b279dc1fe34c,,MIGRALGINE,,MIGRALGINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ca1fd5ad-6c2f-4877-86a9-9e24a6ea19a0,,EFFICORT,,EFFICORT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
4969fc11-8aa3-4e62-8329-02cbe7f915ed,,POVIDONE IODINE,,POVIDONE IODINE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
761fcbe6-1ef6-49f6-979a-7331a0f93576,,TRAMADOL,,TRAMADOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
f602b668-6d01-4f00-920c-661102a255f5,,IMIPENEM ( TIENAM),,IMIPENEM ( TIENAM),Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
36a42d66-6453-4021-99f1-3ccb00e69201,,SERUM ANTI- RABIES,,SERUM ANTI- RABIES,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
fcd339e0-b67b-4a78-b38d-cd07b7c9d7bf,,EFEXOR,,EFEXOR,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
507ef080-498f-4887-b359-40b141500a9f,,MINIRIN,,MINIRIN,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
6a84b113-9c18-4266-8eac-8f9400fe8ba5,,MINIPRESS,,MINIPRESS,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
40a9313b-d8ca-4fee-96ef-8b9c3604386f,,CAMPHRE OINTMENT,,CAMPHRE OINTMENT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d6b90b-5bb5-451b-8b7a-2267bdfc4d9d,,TRANDATE,,TRANDATE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
b0cc2196-4d63-4bdd-9324-0e91214c8567,,EFFORTIL,,EFFORTIL ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
ccd31f7e-801e-445d-8198-290db421b92b,,COLD CAP,,COLD CAP,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
bdc47793-2844-4849-a6bf-d97b0141efbf,,SERUM ANTI-TETANIC,,SERUM ANTI-TETANIC,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
8bf23618-2b41-4d13-8eb9-938925a038e5,,ELMEX SENSITIVE ,,ELMEX SENSITIVE ,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
9159083f-1257-42bc-85fd-4fe96c12293d,,MINOXIDIL,,MINOXIDIL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
15a4a15a-8c69-43fc-9d40-e266267d4ae3,,TRANXENE,,TRANXENE,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
5cce932a-6c01-4403-8109-4659fd720b42,,MINTEZOL,,MINTEZOL,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
3e6f9718-a589-4a72-b478-bb0c3c29db93,,OXYDE OINTMENT,,OXYDE OINTMENT,Drug,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
